 1.02880E+15   6.56965E-25 
 1.24260E+15   9.13302E-24 
 1.47660E+15   1.01070E-22 
 1.73070E+15   9.22399E-22 
 2.00500E+15   7.14803E-21 
 2.29950E+15   4.80977E-20 
 2.61410E+15   2.85984E-19 
 2.94890E+15   1.52597E-18 
 3.30390E+15   7.39702E-18 
 3.67900E+15   3.28983E-17 
 4.07430E+15   1.35480E-16 
 4.48980E+15   5.20459E-16 
 4.92540E+15   1.87658E-15 
 5.38120E+15   6.38807E-15 
 5.85720E+15   2.06300E-14 
 6.35330E+15   6.34607E-14 
 6.86960E+15   1.86693E-13 
 7.40610E+15   5.27007E-13 
 7.96270E+15   1.43147E-12 
 8.53950E+15   3.75199E-12 
 9.13650E+15   9.51251E-12 
 9.75370E+15   2.33785E-11 
 1.03910E+16   5.57974E-11 
 1.10480E+16   1.29494E-10 
 1.17260E+16   2.93180E-10 
 1.24240E+16   6.47667E-10 
 1.31420E+16   1.39800E-09 
 1.38800E+16   2.95222E-09 
 1.46380E+16   6.10646E-09 
 1.54170E+16   1.23959E-08 
 1.62150E+16   2.46751E-08 
 1.70340E+16   4.82927E-08 
 1.78730E+16   9.29254E-08 
 1.87320E+16   1.75940E-07 
 1.96120E+16   3.28240E-07 
 2.05110E+16   6.02981E-07 
 2.14310E+16   1.09286E-06 
 2.23710E+16   1.95408E-06 
 2.33310E+16   3.44889E-06 
 2.43110E+16   6.01181E-06 
 2.53110E+16   1.03547E-05 
 2.63320E+16   1.76400E-05 
 2.73720E+16   2.97048E-05 
 2.84330E+16   4.95153E-05 
 2.95140E+16   8.16925E-05 
 3.06150E+16   1.33449E-04 
 3.17370E+16   2.16010E-04 
 3.28780E+16   3.46281E-04 
 3.40400E+16   5.50391E-04 
 3.52220E+16   8.67263E-04 
 3.64240E+16   1.35515E-03 
 3.76460E+16   2.10035E-03 
 3.88880E+16   3.22982E-03 
 4.01500E+16   4.92888E-03 
 4.14330E+16   7.46856E-03 
 4.27360E+16   1.12354E-02 
 4.40590E+16   1.67840E-02 
 4.54020E+16   2.49021E-02 
 4.67650E+16   3.67021E-02 
 4.81490E+16   5.37592E-02 
 4.95530E+16   7.82471E-02 
 5.09760E+16   1.13160E-01 
 5.24200E+16   1.62710E-01 
 5.38850E+16   2.32640E-01 
 5.53690E+16   3.30631E-01 
 5.68730E+16   4.67256E-01 
 5.83980E+16   6.56840E-01 
