 2.10690E+18   3.14115E+10 
 2.11610E+18   3.32365E+10 
 2.12540E+18   3.51339E+10 
 2.13460E+18   3.70481E+10 
 2.14390E+18   3.89989E+10 
 2.15320E+18   4.09322E+10 
 2.16260E+18   4.28185E+10 
 2.17190E+18   4.45398E+10 
 2.18130E+18   4.60004E+10 
 2.19070E+18   4.69180E+10 
 2.20010E+18   4.65592E+10 
 2.20950E+18   4.31727E+10 
 2.21900E+18   4.57003E+10 
 2.22840E+18   4.82941E+10 
 2.23790E+18   5.09990E+10 
 2.24740E+18   5.37717E+10 
 2.25700E+18   5.66179E+10 
 2.26650E+18   5.94431E+10 
 2.27610E+18   6.22547E+10 
 2.28570E+18   6.49414E+10 
 2.29530E+18   6.73769E+10 
 2.30490E+18   6.93419E+10 
 2.31460E+18   7.03842E+10 
 2.32430E+18   6.88872E+10 
 2.33390E+18   6.58373E+10 
 2.34370E+18   6.95418E+10 
 2.35340E+18   7.33289E+10 
 2.36310E+18   7.72170E+10 
 2.37290E+18   8.12185E+10 
 2.38270E+18   8.52511E+10 
 2.39250E+18   8.92529E+10 
 2.40240E+18   9.31682E+10 
 2.41220E+18   9.67740E+10 
 2.42210E+18   9.99016E+10 
 2.43200E+18   1.02053E+11 
 2.44190E+18   1.02049E+11 
 2.45180E+18   9.40763E+10 
 2.46180E+18   9.91897E+10 
 2.47180E+18   1.04467E+11 
 2.48180E+18   1.09884E+11 
 2.49180E+18   1.15400E+11 
 2.50180E+18   1.20961E+11 
 2.51190E+18   1.26540E+11 
 2.52190E+18   1.31904E+11 
 2.53200E+18   1.36974E+11 
 2.54210E+18   1.41386E+11 
 2.55230E+18   1.44594E+11 
 2.56240E+18   1.45142E+11 
 2.57260E+18   1.33288E+11 
 2.58280E+18   1.40263E+11 
 2.59300E+18   1.47447E+11 
 2.60330E+18   1.54875E+11 
 2.61350E+18   1.62348E+11 
 2.62380E+18   1.69932E+11 
 2.63410E+18   1.77435E+11 
 2.64440E+18   1.84681E+11 
 2.65480E+18   1.91459E+11 
 2.66510E+18   1.97189E+11 
 2.67550E+18   2.01108E+11 
 2.68590E+18   2.00840E+11 
 2.69630E+18   1.87260E+11 
 2.70670E+18   1.96664E+11 
 2.71720E+18   2.06409E+11 
 2.72770E+18   2.16347E+11 
 2.73820E+18   2.26389E+11 
 2.74870E+18   2.36412E+11 
 2.75920E+18   2.46232E+11 
 2.76980E+18   2.55658E+11 
 2.78040E+18   2.64151E+11 
 2.79100E+18   2.70936E+11 
 2.80160E+18   2.74369E+11 
 2.81220E+18   2.68454E+11 
 2.82290E+18   2.60882E+11 
 2.83360E+18   2.73517E+11 
 2.84430E+18   2.86419E+11 
 2.85500E+18   2.99487E+11 
 2.86570E+18   3.12576E+11 
 2.87650E+18   3.25601E+11 
 2.88730E+18   3.38116E+11 
 2.89810E+18   3.49631E+11 
 2.90890E+18   3.59330E+11 
 2.91980E+18   3.65638E+11 
 2.93060E+18   3.63902E+11 
 2.94150E+18   3.44120E+11 
 2.95240E+18   3.60343E+11 
 2.96330E+18   3.76902E+11 
 2.97430E+18   3.93829E+11 
 2.98520E+18   4.10639E+11 
 2.99620E+18   4.27373E+11 
 3.00720E+18   4.43491E+11 
 3.01820E+18   4.58397E+11 
 3.02930E+18   4.71210E+11 
 3.04030E+18   4.79785E+11 
 3.05140E+18   4.79136E+11 
 3.06250E+18   4.51423E+11 
 3.07370E+18   4.72254E+11 
 3.08480E+18   4.93292E+11 
 3.09600E+18   5.14750E+11 
 3.10720E+18   5.36202E+11 
 3.11840E+18   5.57293E+11 
 3.12960E+18   5.77514E+11 
 3.14080E+18   5.96076E+11 
 3.15210E+18   6.11758E+11 
 3.16340E+18   6.21701E+11 
 3.17470E+18   6.18072E+11 
 3.18600E+18   5.89186E+11 
 3.19740E+18   6.15456E+11 
 3.20870E+18   6.41906E+11 
 3.22010E+18   6.68775E+11 
 3.23150E+18   6.95483E+11 
 3.24290E+18   7.21547E+11 
 3.25440E+18   7.46445E+11 
 3.26590E+18   7.68770E+11 
 3.27730E+18   7.86310E+11 
 3.28890E+18   7.94971E+11 
 3.30040E+18   7.76169E+11 
 3.31190E+18   7.64742E+11 
 3.32350E+18   7.97553E+11 
 3.33510E+18   8.30706E+11 
 3.34670E+18   8.63858E+11 
 3.35830E+18   8.96507E+11 
 3.37000E+18   9.28186E+11 
 3.38160E+18   9.57203E+11 
 3.39330E+18   9.82163E+11 
 3.40500E+18   9.99155E+11 
 3.41680E+18   9.98178E+11 
 3.42850E+18   9.47362E+11 
 3.44030E+18   9.87356E+11 
 3.45210E+18   1.02784E+12 
 3.46390E+18   1.06843E+12 
 3.47570E+18   1.10859E+12 
 3.48760E+18   1.14784E+12 
 3.49940E+18   1.18428E+12 
 3.51130E+18   1.21658E+12 
 3.52320E+18   1.24082E+12 
 3.53520E+18   1.24842E+12 
 3.54710E+18   1.16978E+12 
 3.55910E+18   1.21817E+12 
 3.57110E+18   1.26719E+12 
 3.58310E+18   1.31637E+12 
 3.59510E+18   1.36509E+12 
 3.60720E+18   1.41279E+12 
 3.61920E+18   1.45730E+12 
 3.63130E+18   1.49714E+12 
 3.64350E+18   1.52806E+12 
 3.65560E+18   1.54041E+12 
 3.66770E+18   1.48433E+12 
 3.67990E+18   1.49798E+12 
 3.69210E+18   1.55688E+12 
 3.70430E+18   1.61591E+12 
 3.71660E+18   1.67476E+12 
 3.72880E+18   1.73135E+12 
 3.74110E+18   1.78489E+12 
 3.75340E+18   1.83214E+12 
 3.76570E+18   1.86806E+12 
 3.77800E+18   1.88115E+12 
 3.79040E+18   1.78012E+12 
 3.80280E+18   1.83656E+12 
 3.81510E+18   1.90625E+12 
 3.82760E+18   1.97700E+12 
 3.84000E+18   2.04613E+12 
 3.85250E+18   2.11329E+12 
 3.86490E+18   2.17517E+12 
 3.87740E+18   2.22912E+12 
 3.88990E+18   2.26778E+12 
 3.90250E+18   2.27344E+12 
 3.91500E+18   2.16083E+12 
 3.92760E+18   2.24346E+12 
 3.94020E+18   2.32654E+12 
 3.95280E+18   2.40914E+12 
 3.96550E+18   2.49056E+12 
 3.97810E+18   2.56751E+12 
 3.99080E+18   2.63810E+12 
 4.00350E+18   2.69640E+12 
 4.01620E+18   2.73155E+12 
 4.02890E+18   2.70843E+12 
 4.04170E+18   2.63445E+12 
 4.05450E+18   2.73180E+12 
 4.06730E+18   2.82915E+12 
 4.08010E+18   2.92513E+12 
 4.09290E+18   3.01788E+12 
 4.10580E+18   3.10516E+12 
 4.11870E+18   3.18156E+12 
 4.13160E+18   3.23834E+12 
 4.14450E+18   3.25463E+12 
 4.15740E+18   3.08743E+12 
 4.17040E+18   3.20070E+12 
 4.18340E+18   3.31428E+12 
 4.19640E+18   3.42685E+12 
 4.20940E+18   3.53649E+12 
 4.22240E+18   3.64035E+12 
 4.23550E+18   3.73455E+12 
 4.24860E+18   3.81038E+12 
 4.26170E+18   3.85079E+12 
 4.27480E+18   3.78915E+12 
 4.28790E+18   3.74257E+12 
 4.30110E+18   3.87417E+12 
 4.31430E+18   4.00494E+12 
 4.32750E+18   4.13286E+12 
 4.34070E+18   4.25483E+12 
 4.35390E+18   4.36623E+12 
 4.36720E+18   4.45983E+12 
 4.38050E+18   4.51856E+12 
 4.39380E+18   4.49178E+12 
 4.40710E+18   4.36900E+12 
 4.42050E+18   4.52061E+12 
 4.43380E+18   4.67021E+12 
 4.44720E+18   4.81784E+12 
 4.46060E+18   4.95901E+12 
 4.47400E+18   5.08863E+12 
 4.48750E+18   5.19877E+12 
 4.50090E+18   5.27096E+12 
 4.51440E+18   5.25611E+12 
 4.52790E+18   5.09078E+12 
 4.54140E+18   5.26312E+12 
 4.55500E+18   5.43567E+12 
 4.56860E+18   5.60454E+12 
 4.58210E+18   5.76463E+12 
 4.59570E+18   5.91242E+12 
 4.60940E+18   6.03762E+12 
 4.62300E+18   6.11846E+12 
 4.63670E+18   6.09588E+12 
 4.65040E+18   5.92207E+12 
 4.66410E+18   6.11847E+12 
 4.67780E+18   6.31327E+12 
 4.69150E+18   6.50325E+12 
 4.70530E+18   6.68515E+12 
 4.71910E+18   6.85039E+12 
 4.73290E+18   6.98647E+12 
 4.74670E+18   7.06812E+12 
 4.76060E+18   7.00667E+12 
 4.77440E+18   6.87434E+12 
 4.78830E+18   7.09690E+12 
 4.80220E+18   7.31673E+12 
 4.81620E+18   7.53152E+12 
 4.83010E+18   7.73223E+12 
 4.84410E+18   7.91257E+12 
 4.85810E+18   8.05461E+12 
 4.87210E+18   8.12135E+12 
 4.88610E+18   7.92256E+12 
 4.90020E+18   7.96758E+12 
 4.91420E+18   8.21644E+12 
 4.92830E+18   8.46243E+12 
 4.94240E+18   8.69878E+12 
 4.95650E+18   8.91794E+12 
 4.97070E+18   9.10846E+12 
 4.98490E+18   9.24485E+12 
 4.99910E+18   9.26362E+12 
 5.01330E+18   8.93261E+12 
 5.02750E+18   9.21345E+12 
 5.04170E+18   9.49134E+12 
 5.05600E+18   9.76366E+12 
 5.07030E+18   1.00214E+13 
 5.08460E+18   1.02540E+13 
 5.09900E+18   1.04441E+13 
 5.11330E+18   1.05494E+13 
 5.12770E+18   1.04150E+13 
 5.14210E+18   1.03194E+13 
 5.15650E+18   1.06327E+13 
 5.17090E+18   1.09397E+13 
 5.18540E+18   1.12363E+13 
 5.19980E+18   1.15087E+13 
 5.21430E+18   1.17445E+13 
 5.22880E+18   1.19112E+13 
 5.24340E+18   1.19250E+13 
 5.25790E+18   1.15442E+13 
 5.27250E+18   1.18948E+13 
 5.28710E+18   1.22402E+13 
 5.30170E+18   1.25744E+13 
 5.31630E+18   1.28878E+13 
 5.33100E+18   1.31677E+13 
 5.34570E+18   1.33844E+13 
 5.36040E+18   1.34755E+13 
 5.37510E+18   1.29051E+13 
 5.38980E+18   1.32930E+13 
 5.40460E+18   1.36789E+13 
 5.41930E+18   1.40515E+13 
 5.43410E+18   1.44066E+13 
 5.44890E+18   1.47268E+13 
 5.46380E+18   1.49885E+13 
